quiz_title,question_type,question_text,option_a,option_b,option_c,option_d,option_e,option_f,option_g,option_h,correct_answers,explanation,difficulty,tags,source,published,certification,certification_version,domain,module,objective_code,importance,source_name,source_url,permission_status,acceptable_answers,expected_concepts,rubric,rubric_version,answer_match_mode,min_concepts_for_pass,partial_credit
A+ Windows Support Tools & Client Configuration — Module Bank,single,Why start with plain chkdsk when collecting evidence?,It always repairs the disk,It performs a read-only check without immediately scheduling repair,It deletes event logs,It changes permissions,,,,,B,Plain chkdsk reports filesystem state; repair switches may require downtime.,2,"commands,chkdsk,safety",Nexus curriculum team,false,comptia_aplus,comptia_aplus_220-1202,1.0,module.aplus.core2.windows_support_tools,1.2,job_critical,Nexus curriculum team,,owned,,,,,,,
A+ Windows Support Tools & Client Configuration — Module Bank,multi,"A managed Windows setting has not arrived. Which TWO actions form the best initial test?",Confirm the device/user scope and domain connectivity,Run gpupdate and then verify the expected setting,Run chkdsk /f because policy is stored on disk,Delete the local user profile before checking policy,,,,,A|B,Policy troubleshooting first confirms that the setting should apply and the device can reach policy services; gpupdate then provides a controlled refresh whose result can be verified.,2,"commands,policy,troubleshooting",Nexus curriculum team,false,comptia_aplus,comptia_aplus_220-1202,1.0,module.aplus.core2.windows_support_tools,1.2,job_critical,Nexus curriculum team,,owned,,,,,,,
A+ Windows Support Tools & Client Configuration — Module Bank,single,How does a Windows workgroup differ from a domain?,A workgroup uses peer administration while a domain centralizes identity/policy,A workgroup requires cloud hosting,A domain has no users,A domain cannot share files,,,,,A,Workgroups are peer-to-peer; domains provide centralized management.,1,"windows,domain,workgroup",Nexus curriculum team,false,comptia_aplus,comptia_aplus_220-1202,1.0,module.aplus.core2.windows_support_tools,1.6,working_knowledge,Nexus curriculum team,,owned,,,,,,,
A+ Windows Support Tools & Client Configuration — Module Bank,single,Which is a valid UNC share path?,\\fileserver\team,C:\team,https://team,D:team,,,,,A,UNC paths use two leading backslashes followed by server and share.,1,"shares,unc",Nexus curriculum team,false,comptia_aplus,comptia_aplus_220-1202,1.0,module.aplus.core2.windows_support_tools,1.6,working_knowledge,Nexus curriculum team,,owned,,,,,,,
A+ Windows Support Tools & Client Configuration — Module Bank,single,A mapped drive fails but teammates can use the share. What is a useful first comparison?,Replace the server,Test the UNC path and current user identity,Disable all permissions,Reimage the workstation,,,,,B,Direct path and identity tests separate mapping issues from server outage.,2,"shares,troubleshooting",Nexus curriculum team,false,comptia_aplus,comptia_aplus_220-1202,1.0,module.aplus.core2.windows_support_tools,1.6,job_critical,Nexus curriculum team,,owned,,,,,,,
A+ Windows Support Tools & Client Configuration — Module Bank,single,Why not grant Everyone full control to fix a share-access ticket?,It changes both share and NTFS permissions automatically,It violates least privilege and may expose data,It prevents the share from using a UNC path,It forces every user to remap the drive,,,,,B,Broad permission changes create security risk and hide whether identity group membership share permission or NTFS permission caused the issue.,2,"shares,security",Nexus curriculum team,false,comptia_aplus,comptia_aplus_220-1202,1.0,module.aplus.core2.windows_support_tools,1.6,job_critical,Nexus curriculum team,,owned,,,,,,,
A+ Windows Support Tools & Client Configuration — Module Bank,single,What can a metered connection setting do?,Replace DNS,Defer large background transfers,Join a domain automatically,Repair system files,,,,,B,Windows can limit or defer data-heavy activity on metered connections.,1,"network,metered",Nexus curriculum team,false,comptia_aplus,comptia_aplus_220-1202,1.0,module.aplus.core2.windows_support_tools,1.6,working_knowledge,Nexus curriculum team,,owned,,,,,,,
A+ Windows Support Tools & Client Configuration — Module Bank,single,What does a configured web proxy primarily affect?,Application web traffic,CPU socket compatibility,NTFS permissions,PSU voltage,,,,,A,A proxy mediates application web traffic; it is distinct from DNS and routing.,1,"network,proxy",Nexus curriculum team,false,comptia_aplus,comptia_aplus_220-1202,1.0,module.aplus.core2.windows_support_tools,1.6,working_knowledge,Nexus curriculum team,,owned,,,,,,,
A+ Windows Support Tools & Client Configuration — Module Bank,multi,"Which THREE checks support targeted Windows Firewall troubleshooting?",Identify the active Domain/Private/Public profile,Match the affected app/service to its relevant rule or port,Review applicable logs and organization policy,Disable every firewall profile to see whether the symptom changes,Create an unrestricted inbound rule for the whole program folder,,,,A|B|C,Profile rule/port context logs and policy narrow the fault while protection remains enabled; broad disablement or unrestricted rules create avoidable risk.,2,"network,firewall,safety",Nexus curriculum team,false,comptia_aplus,comptia_aplus_220-1202,1.0,module.aplus.core2.windows_support_tools,1.6,job_critical,Nexus curriculum team,,owned,,,,,,,
A+ Windows Support Tools & Client Configuration — Module Bank,single,A service works on Private networks but fails after Windows labels the connection Public. What should be inspected first?,The DNS suffix search list,Firewall profile and the rule that applies to the service,The adapter's negotiated link speed,The NTFS permissions on the application folder,,,,,B,Windows Firewall rules can apply to selected profiles; the change from Private to Public makes profile/rule scope the most direct evidence.,2,"network,firewall,troubleshooting",Nexus curriculum team,false,comptia_aplus,comptia_aplus_220-1202,1.0,module.aplus.core2.windows_support_tools,1.6,job_critical,Nexus curriculum team,,owned,,,,,,,
A+ Windows Support Tools & Client Configuration — Module Bank,short_answer,What command opens the Windows version dialog?,,,,,,,,,-,winver displays the Windows version/build dialog.,1,"os,short-answer",Nexus curriculum team,false,comptia_aplus,comptia_aplus_220-1202,1.0,module.aplus.core2.windows_support_tools,1.1,working_knowledge,Nexus curriculum team,,owned,"[""winver"", ""winver.exe""]",,,,normalized,,
A+ Windows Support Tools & Client Configuration — Module Bank,short_answer,What command shows active network connections and listeners with numeric addresses and process IDs?,,,,,,,,,-,netstat -ano is the expected command.,1,"commands,short-answer",Nexus curriculum team,false,comptia_aplus,comptia_aplus_220-1202,1.0,module.aplus.core2.windows_support_tools,1.2,job_critical,Nexus curriculum team,,owned,"[""netstat -ano"", ""netstat /ano"", ""netstat -a -n -o""]",,,,normalized,,
A+ Windows Support Tools & Client Configuration — Module Bank,short_answer,What command shows current mapped network connections in Windows?,,,,,,,,,-,net use lists current network mappings and connections.,1,"shares,short-answer",Nexus curriculum team,false,comptia_aplus,comptia_aplus_220-1202,1.0,module.aplus.core2.windows_support_tools,1.6,working_knowledge,Nexus curriculum team,,owned,"[""net use""]",,,,normalized,,
A+ Windows Support Tools & Client Configuration — Module Bank,free_response,A user can browse normally but one business app cannot connect after moving offices. Explain how you would inspect Windows client settings without weakening security.,,,,,,,,,-,A strong answer isolates app/user/device scope checks the active profile proxy and relevant firewall evidence preserves protection and retests the app.,3,"network,free-response",Nexus curriculum team,false,comptia_aplus,comptia_aplus_220-1202,1.0,module.aplus.core2.windows_support_tools,1.6,job_critical,Nexus curriculum team,,owned,,"[{""concept"":""isolate application user and device scope"",""aliases"": [""one app"",""known-good device""]},{""concept"":""active network profile"",""aliases"": [""Public profile"",""Private profile"",""Domain profile""]},{""concept"":""proxy configuration"",""aliases"": [""proxy settings"",""WinHTTP proxy""]},{""concept"":""relevant firewall rule or log"",""aliases"": [""firewall logs"",""application rule"",""port rule""]},{""concept"":""preserve security controls"",""aliases"": [""do not disable the firewall"",""least change"",""targeted change""]},{""concept"":""verify the original application"",""aliases"": [""retest the app"",""confirm connection""]}]","{""pass"":""Uses scope and targeted profile/proxy/firewall evidence, avoids broad disablement, and verifies the app."",""partial"":""Names settings but lacks scope, security control, or verification."",""fail"":""Disables all security or applies unrelated repairs.""}",wintools-2026-08-b,,5,true
A+ Windows Support Tools & Client Configuration — Module Bank,free_response,Describe a safe command-line evidence plan for suspected Windows system-file or filesystem trouble.,,,,,,,,,-,A strong answer distinguishes protected-system-file checks from filesystem checks starts with read-only evidence records output controls repair/downtime and verifies the original symptom.,3,"commands,free-response",Nexus curriculum team,false,comptia_aplus,comptia_aplus_220-1202,1.0,module.aplus.core2.windows_support_tools,1.2,job_critical,Nexus curriculum team,,owned,,"[{""concept"":""SFC checks protected system files"",""aliases"": [""sfc /verifyonly"",""System File Checker""]},{""concept"":""chkdsk checks filesystem state"",""aliases"": [""plain chkdsk"",""check the volume""]},{""concept"":""read-only evidence first"",""aliases"": [""verify only first"",""do not repair yet""]},{""concept"":""record exact output"",""aliases"": [""capture the result"",""preserve evidence""]},{""concept"":""approval and downtime before repair"",""aliases"": [""authorization before /f"",""schedule a restart""]},{""concept"":""verify the original symptom"",""aliases"": [""retest the issue"",""confirm after repair""]}]","{""pass"":""Selects SFC/chkdsk correctly, begins read-only, records evidence, controls repair, and verifies."",""partial"":""Names commands but immediately repairs or omits verification."",""fail"":""Uses destructive formatting or cannot distinguish the tools.""}",wintools-2026-08-b,,5,true
